,# of Dialysis Stations,Offers in-center hemodialysis,Offers in-center peritoneal dialysis,Offers home hemodialysis training,Percentage of Medicare patients with Hgb<10 g/dL,Percentage of Medicare patients with Hgb>12 g/dL,Number of Dialysis Patients with Hgb data,Percent of Adult HD patients with Kt/V >= 1.2,Percentage of Adult PD PTS with Kt/V >= 1.7,Percentage of Pediatric HD patients with Kt/V >= 1.2,Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL),Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL,Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL,Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL,Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL,Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL,Percentage of pediatric PD patients with Kt/V>=1.8,Fistula Rate (Facility),Percentage of Adult patients with long term catheter in use,Percentage of pediatric HD patients with nPCR,Readmission Rate (Facility),Mortality Rate (Facility),risk_zone
1339,16,1,1,1,17.60762331838565,0.22266298723697828,38.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1340,16,1,0,0,11.0,0.0,27.0,99.0,90.74918566775244,95.21428571428571,1.0,10.0,27.0,43.0,10.0,11.0,71.35483870967742,65.0,6.0,95.875,25.0,25.1,1
1341,16,1,0,0,41.0,0.0,27.0,99.0,93.0,95.21428571428571,0.0,6.0,32.0,36.0,17.0,8.0,71.35483870967742,73.0,15.0,95.875,21.8,13.7,1
1342,12,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1343,5,1,0,0,17.60762331838565,0.22266298723697828,0.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1344,25,1,1,0,28.0,0.0,97.0,95.0,96.0,95.21428571428571,3.0,11.0,22.0,30.0,21.0,16.0,71.35483870967742,65.0,11.0,95.875,37.5,15.7,2
1345,25,1,0,0,15.0,0.0,80.0,98.0,90.74918566775244,95.21428571428571,1.0,16.0,26.0,26.0,23.0,9.0,71.35483870967742,57.0,15.0,95.875,22.8,17.4,1
1346,16,1,1,1,24.0,0.0,33.0,99.0,90.74918566775244,95.21428571428571,3.0,11.0,28.0,27.0,15.0,19.0,71.35483870967742,55.0,24.0,95.875,38.0,21.0,2
1347,10,1,0,0,5.0,0.0,20.0,99.0,90.74918566775244,95.21428571428571,2.0,13.0,35.0,29.0,18.0,5.0,71.35483870967742,72.0,8.0,95.875,22.5,19.9,1
1348,25,1,1,1,17.60762331838565,0.22266298723697828,57.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1349,24,1,1,0,24.0,0.0,79.0,98.0,99.0,95.21428571428571,1.0,11.0,24.0,31.0,19.0,15.0,71.35483870967742,68.0,10.0,95.875,31.7,20.3,2
1350,16,1,1,1,47.0,0.0,38.0,87.0,90.74918566775244,95.21428571428571,2.0,8.0,24.0,26.0,21.0,21.0,71.35483870967742,44.0,22.0,95.875,27.8,29.2,1
1351,22,1,1,1,17.60762331838565,0.22266298723697828,41.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1352,14,1,1,0,76.0,0.0,17.0,88.0,90.74918566775244,95.21428571428571,7.0,13.0,27.0,26.0,24.0,11.0,71.35483870967742,34.0,51.0,95.875,34.0,14.8,2
1353,4,0,1,1,14.0,0.0,37.0,95.98320456835741,97.0,95.21428571428571,1.0,7.0,25.0,32.0,21.0,14.0,71.35483870967742,58.0,15.0,95.875,25.4,19.4,1
1354,11,1,1,1,43.0,0.0,28.0,96.0,90.74918566775244,95.21428571428571,2.0,5.0,26.0,37.0,20.0,13.0,71.35483870967742,54.0,16.0,95.875,26.7,36.6,1
1355,21,1,0,0,22.0,0.0,46.0,96.0,90.74918566775244,95.21428571428571,1.0,10.0,21.0,33.0,20.0,16.0,71.35483870967742,64.0,11.0,95.875,42.0,20.5,2
1356,18,1,0,0,2.0,0.0,49.0,95.0,90.74918566775244,95.21428571428571,5.0,9.0,27.0,32.0,16.0,16.0,71.35483870967742,53.0,15.0,95.875,27.8,27.7,1
1357,38,1,1,1,17.60762331838565,0.22266298723697828,96.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1358,16,1,1,0,17.60762331838565,0.22266298723697828,52.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1359,16,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1360,16,1,0,0,12.0,0.0,26.0,96.0,90.74918566775244,95.21428571428571,0.0,8.0,26.0,41.0,17.0,7.0,71.35483870967742,61.0,3.0,95.875,29.0,16.7,1
1361,27,1,1,0,17.60762331838565,0.22266298723697828,38.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1362,21,1,1,0,17.60762331838565,0.22266298723697828,68.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1363,20,1,0,0,17.60762331838565,0.22266298723697828,50.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1364,30,1,1,0,17.60762331838565,0.22266298723697828,0.0,88.0,90.74918566775244,95.21428571428571,4.0,11.0,29.0,27.0,25.0,8.0,71.35483870967742,70.0,13.0,95.875,26.4,17.5,1
1365,21,1,1,0,17.60762331838565,0.22266298723697828,5.0,76.0,90.74918566775244,95.21428571428571,22.0,14.0,18.0,23.0,26.0,19.0,71.35483870967742,38.0,28.0,95.875,25.1,36.3,1
1366,12,1,1,1,3.0,0.0,39.0,100.0,90.74918566775244,95.21428571428571,0.0,10.0,27.0,31.0,23.0,9.0,71.35483870967742,67.0,6.0,95.875,26.8,19.5,1
1367,28,1,1,1,10.0,0.0,106.0,96.0,70.0,95.21428571428571,8.0,8.0,25.0,32.0,19.0,16.0,71.35483870967742,65.0,12.0,95.875,24.4,26.0,1
1368,16,1,0,0,15.0,0.0,41.0,96.0,90.74918566775244,95.21428571428571,3.0,10.0,27.0,41.0,11.0,12.0,71.35483870967742,70.0,9.0,95.875,32.9,26.7,2
1369,13,1,1,0,17.60762331838565,0.22266298723697828,0.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1370,16,1,0,0,15.0,0.0,40.0,98.0,90.74918566775244,95.21428571428571,0.0,11.0,25.0,26.0,23.0,14.0,71.35483870967742,73.0,5.0,95.875,24.6,20.7,1
1371,24,1,0,0,21.0,0.0,62.0,98.0,90.74918566775244,95.21428571428571,0.0,14.0,29.0,41.0,7.0,8.0,71.35483870967742,50.0,8.0,95.875,30.6,21.0,2
1372,13,1,1,1,9.0,0.0,22.0,98.0,90.74918566775244,95.21428571428571,4.0,12.0,31.0,38.0,14.0,4.0,71.35483870967742,70.0,13.0,95.875,28.9,18.5,1
1373,18,1,0,0,17.60762331838565,0.22266298723697828,44.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1374,23,1,1,1,17.60762331838565,0.22266298723697828,62.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1375,18,1,1,0,17.60762331838565,0.22266298723697828,31.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1376,26,1,1,0,17.60762331838565,0.22266298723697828,41.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1377,17,1,1,1,17.60762331838565,0.22266298723697828,39.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1378,21,1,1,1,17.60762331838565,0.22266298723697828,0.0,98.0,90.74918566775244,95.21428571428571,0.0,16.0,17.0,47.0,21.0,0.0,71.35483870967742,94.0,3.0,95.875,25.5,20.1,1
1379,16,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1380,19,1,0,0,17.60762331838565,0.22266298723697828,38.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1381,13,1,1,0,17.60762331838565,0.22266298723697828,22.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1382,5,1,1,0,17.60762331838565,0.22266298723697828,8.0,95.98320456835741,90.74918566775244,95.21428571428571,0.0,7.0,37.0,26.0,25.0,4.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,62.3,21.0,2
1383,4,0,1,1,9.0,0.0,23.0,95.98320456835741,93.0,95.21428571428571,1.0,6.0,30.0,29.0,20.0,14.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,38.1,18.1,2
1384,21,1,1,1,17.60762331838565,0.22266298723697828,56.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1385,29,1,1,0,19.0,0.0,80.0,93.0,90.74918566775244,95.21428571428571,1.0,8.0,23.0,34.0,20.0,15.0,71.35483870967742,53.0,14.0,95.875,31.8,21.3,2
1386,21,1,1,0,18.0,0.0,11.0,93.0,90.74918566775244,95.21428571428571,6.0,11.0,38.0,27.0,16.0,7.0,71.35483870967742,35.0,17.0,95.875,40.7,17.4,2
1387,2,0,1,0,17.60762331838565,0.22266298723697828,1.0,95.98320456835741,13.0,95.21428571428571,2.0,2.0,24.0,36.0,30.0,8.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,33.8,21.716423297785052,2
1388,11,1,1,0,17.60762331838565,0.22266298723697828,9.0,86.0,90.74918566775244,95.21428571428571,1.0,4.0,21.0,36.0,32.0,8.0,71.35483870967742,65.0,18.0,95.875,16.3,33.1,1
1389,17,1,1,1,17.60762331838565,0.22266298723697828,42.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1390,16,1,1,1,17.60762331838565,0.22266298723697828,45.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1391,15,1,0,0,17.60762331838565,0.22266298723697828,22.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1392,10,1,0,0,41.0,0.0,22.0,100.0,90.74918566775244,95.21428571428571,2.0,9.0,27.0,34.0,19.0,11.0,71.35483870967742,60.0,10.0,95.875,16.6,21.6,1
1393,11,1,0,0,23.0,0.0,22.0,90.0,90.74918566775244,95.21428571428571,9.0,5.0,22.0,27.0,21.0,25.0,71.35483870967742,54.0,10.0,95.875,23.4,16.4,1
1394,3,0,1,1,64.0,9.0,11.0,95.98320456835741,98.0,95.21428571428571,0.0,17.0,23.0,14.0,17.0,28.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,31.3,33.8,2
1395,12,1,1,0,53.0,0.0,40.0,92.0,56.0,95.21428571428571,3.0,7.0,26.0,36.0,20.0,10.0,71.35483870967742,65.0,16.0,95.875,45.4,11.1,2
1396,5,0,1,1,17.60762331838565,0.22266298723697828,9.0,95.98320456835741,97.0,95.21428571428571,0.0,12.0,25.0,37.0,21.0,5.0,71.35483870967742,79.0,0.0,95.875,35.3,41.7,2
1397,19,1,1,1,17.60762331838565,0.22266298723697828,64.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1398,21,1,1,0,17.60762331838565,0.22266298723697828,34.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1399,18,1,0,0,17.60762331838565,0.22266298723697828,41.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1400,22,1,1,0,5.0,0.0,60.0,100.0,99.0,95.21428571428571,2.0,7.0,30.0,43.0,14.0,5.0,71.35483870967742,55.0,10.0,95.875,25.8,13.3,1
1401,16,1,0,0,17.60762331838565,0.22266298723697828,5.0,73.0,90.74918566775244,95.21428571428571,15.0,12.0,19.0,18.0,31.0,20.0,71.35483870967742,44.0,29.0,95.875,29.5,21.716423297785052,1
1402,21,1,1,0,46.0,0.0,56.0,98.0,99.0,95.21428571428571,1.0,12.0,30.0,35.0,15.0,8.0,71.35483870967742,66.0,17.0,95.875,21.9,17.2,1
1403,21,1,0,0,17.60762331838565,0.22266298723697828,45.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1404,16,1,1,1,41.0,0.0,37.0,98.0,90.74918566775244,95.21428571428571,2.0,8.0,22.0,32.0,21.0,16.0,71.35483870967742,69.0,6.0,95.875,37.8,27.9,2
1405,3,0,1,1,33.0,0.0,15.0,95.98320456835741,94.0,95.21428571428571,1.0,8.0,27.0,30.0,23.0,12.0,71.35483870967742,68.0,10.0,95.875,43.7,10.0,2
1406,14,1,0,0,6.0,0.0,31.0,99.0,90.74918566775244,95.21428571428571,0.0,10.0,23.0,24.0,24.0,19.0,71.35483870967742,67.0,7.0,95.875,18.0,21.1,1
1407,24,1,1,0,15.0,0.0,62.0,91.0,90.0,95.21428571428571,3.0,10.0,25.0,28.0,22.0,14.0,71.35483870967742,53.0,28.0,95.875,26.5,15.5,1
1408,16,1,0,0,17.60762331838565,0.22266298723697828,39.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1409,24,1,1,0,4.0,0.0,52.0,96.0,90.74918566775244,95.21428571428571,1.0,13.0,31.0,27.0,19.0,10.0,71.35483870967742,56.0,13.0,95.875,21.2,21.0,1
1410,16,1,1,0,13.0,0.0,38.0,94.0,99.0,95.21428571428571,3.0,8.0,26.0,37.0,18.0,11.0,71.35483870967742,66.0,8.0,95.875,21.0,15.5,1
1411,21,1,1,1,5.0,0.0,58.0,98.0,90.74918566775244,95.21428571428571,1.0,9.0,24.0,30.0,22.0,15.0,71.35483870967742,59.0,8.0,95.875,29.6,15.4,1
1412,19,1,1,1,17.60762331838565,0.22266298723697828,30.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1413,28,1,1,1,17.60762331838565,0.22266298723697828,69.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1414,5,0,1,1,50.0,0.0,24.0,95.98320456835741,99.0,95.21428571428571,2.0,4.0,20.0,30.0,28.0,17.0,71.35483870967742,44.0,6.0,95.875,36.0,10.4,2
1415,17,1,1,0,17.60762331838565,0.22266298723697828,43.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1416,16,1,1,0,17.60762331838565,0.22266298723697828,52.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1417,25,1,0,0,13.0,0.0,45.0,97.0,90.74918566775244,95.21428571428571,1.0,13.0,28.0,22.0,24.0,14.0,71.35483870967742,62.0,11.0,95.875,19.5,17.2,1
1418,16,1,0,0,25.0,0.0,32.0,99.0,90.74918566775244,95.21428571428571,2.0,5.0,27.0,32.0,22.0,14.0,71.35483870967742,45.0,18.0,95.875,29.6,20.3,1
1419,18,1,1,1,22.0,0.0,37.0,98.0,67.0,95.21428571428571,8.0,9.0,21.0,31.0,21.0,18.0,71.35483870967742,60.0,24.0,95.875,29.2,21.1,1
1420,12,1,1,0,50.0,0.0,12.0,92.0,90.74918566775244,95.21428571428571,11.0,3.0,39.0,35.0,17.0,6.0,71.35483870967742,42.0,15.0,95.875,13.9,21.716423297785052,1
1421,2,0,1,1,6.0,0.0,16.0,95.98320456835741,92.0,95.21428571428571,2.0,5.0,28.0,24.0,29.0,14.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,35.4,24.4,2
1422,25,1,1,1,13.0,0.0,77.0,97.0,92.0,95.21428571428571,0.0,10.0,25.0,29.0,25.0,11.0,71.35483870967742,52.0,19.0,95.875,21.2,15.9,1
1423,13,1,0,0,17.60762331838565,0.22266298723697828,32.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1424,18,1,1,0,15.0,0.0,39.0,96.0,90.74918566775244,95.21428571428571,2.0,7.0,26.0,35.0,20.0,13.0,71.35483870967742,76.0,10.0,95.875,22.6,36.5,1
1425,14,1,0,0,17.60762331838565,0.22266298723697828,9.0,95.0,90.74918566775244,95.21428571428571,3.0,11.0,22.0,22.0,27.0,18.0,71.35483870967742,45.0,34.0,95.875,37.4,28.3,2
1426,37,1,1,1,9.0,0.0,117.0,99.0,98.0,95.21428571428571,2.0,10.0,33.0,31.0,20.0,7.0,71.35483870967742,57.0,6.0,95.875,33.8,16.1,2
1427,16,1,1,0,31.0,0.0,45.0,94.0,95.0,95.21428571428571,2.0,7.0,26.0,34.0,17.0,16.0,71.35483870967742,63.0,9.0,95.875,35.2,26.8,2
1428,16,1,1,1,62.0,0.0,29.0,96.0,96.0,95.21428571428571,4.0,10.0,23.0,28.0,23.0,16.0,71.35483870967742,60.0,21.0,95.875,32.5,19.9,2
1429,16,1,1,1,11.0,0.0,56.0,91.0,90.74918566775244,95.21428571428571,6.0,10.0,24.0,32.0,23.0,11.0,71.35483870967742,52.0,10.0,95.875,30.6,15.5,2
1430,16,1,1,1,20.0,0.0,65.0,93.0,92.0,95.21428571428571,3.0,10.0,27.0,30.0,18.0,15.0,71.35483870967742,56.0,13.0,95.875,32.5,20.4,2
1431,12,1,0,0,17.60762331838565,0.22266298723697828,20.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1432,20,1,1,0,18.0,1.0,77.0,96.0,99.0,95.21428571428571,4.0,8.0,23.0,31.0,23.0,14.0,71.35483870967742,63.0,13.0,95.875,32.7,21.2,2
1433,16,1,1,1,9.0,0.0,47.0,97.0,95.0,95.21428571428571,2.0,8.0,31.0,36.0,17.0,9.0,71.35483870967742,78.0,11.0,95.875,30.6,25.5,2
1434,17,1,1,0,39.0,0.0,49.0,96.0,40.0,95.21428571428571,1.0,4.0,29.0,36.0,18.0,13.0,71.35483870967742,46.0,14.0,95.875,33.8,24.0,2
1435,25,1,1,1,10.0,0.0,31.0,96.0,90.74918566775244,95.21428571428571,1.0,13.0,32.0,30.0,14.0,11.0,71.35483870967742,70.0,6.0,95.875,28.6,25.5,1
1436,16,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1437,25,1,0,0,19.0,0.0,73.0,97.0,90.74918566775244,95.21428571428571,1.0,11.0,25.0,25.0,22.0,18.0,71.35483870967742,65.0,13.0,95.875,35.8,16.9,2
1438,17,1,1,0,17.60762331838565,0.22266298723697828,13.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1439,14,1,1,1,16.0,0.0,49.0,99.0,95.0,95.21428571428571,1.0,11.0,26.0,28.0,22.0,12.0,71.35483870967742,67.0,12.0,95.875,30.1,31.4,2
1440,16,1,0,0,10.0,0.0,21.0,99.0,90.74918566775244,95.21428571428571,2.0,3.0,25.0,48.0,16.0,8.0,71.35483870967742,81.0,9.0,95.875,26.1,14.6,1
1441,29,1,1,1,20.0,0.0,51.0,92.0,86.0,95.21428571428571,1.0,8.0,23.0,24.0,31.0,14.0,71.35483870967742,40.0,18.0,95.875,25.8,19.8,1
1442,12,1,0,0,17.60762331838565,0.22266298723697828,10.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1443,16,1,1,0,17.60762331838565,0.22266298723697828,30.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1444,27,1,1,0,17.60762331838565,0.22266298723697828,73.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
1445,16,1,1,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
